"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","ontology","cell_type","cell_group","tissue","comparison","dataset"
"GO:0019730","antimicrobial humoral response",43,0.685458699342881,2.19156422890237,1.1011533306713e-07,1.11350773389347e-05,9.08062772301983e-06,94,"tags=28%, list=1%, signal=28%","5266/6368/5968/6280/2919/5967/1670/11005/2920/4069/2921/1755","Up","BP","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0050867","positive regulation of cell activation",138,0.521881606142586,1.94953740442497,1.18620485382464e-07,1.17095364856118e-05,9.5490977205131e-06,1220,"tags=32%, list=17%, signal=27%","3113/301/3115/3122/972/3956/3108/1604/3127/3123/5530/5591/8915/975/10808/57162/55183/1948/3572/7494/5781/6595/8651/4860/3133/3606/10892/6599/55122/22890/6541/8546/2048/4602/8943/26258/3329/55193/11151/7532/6929/8289/7525/4179","Up","BP","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:1903039","positive regulation of leukocyte cell-cell adhesion",109,0.553397034709727,2.0193418885313,1.41050032107409e-07,1.35998472817981e-05,1.10906414474663e-05,1220,"tags=37%, list=17%, signal=31%","3113/301/3115/3122/972/3956/3108/960/1604/3127/3123/5530/8915/975/10808/1948/3572/7494/5781/6595/8651/4860/3133/3606/10892/6599/10725/22890/6541/8546/6484/2526/8943/3329/55193/11151/7532/8289/7525/4179","Up","BP","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0001819","positive regulation of cytokine production",177,0.482085977198324,1.83774200121241,2.0607959288387e-07,1.94183180021937e-05,1.5835589768971e-05,769,"tags=24%, list=11%, signal=22%","3113/6288/301/3115/972/1670/3659/1604/2152/6772/3303/3320/3091/8915/975/6774/57162/834/3572/7494/5781/27035/4860/3133/9188/56829/3606/10892/661/6868/9641/1958/5295/3838/55122/10623/6711/9475/10010/602/2048/5987/4602","Up","BP","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0070665","positive regulation of leukocyte proliferation",50,0.653641161272791,2.12473105888438,2.49705270223982e-07,2.30061788966362e-05,1.87614813557761e-05,434,"tags=26%, list=6%, signal=25%","3113/301/3115/972/1604/5530/975/57162/5880/3572/4860/3133/3606","Up","BP","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0007160","cell-matrix adhesion",99,0.554388873155878,2.01031696589135,2.78103685086487e-07,2.50656060514908e-05,2.04409390502928e-05,1868,"tags=54%, list=27%, signal=40%","3673/960/3655/4289/4680/7414/5921/4585/1021/7422/8754/8751/182/5291/54453/6093/3694/87/3691/342184/54822/6385/1499/5295/29984/3688/3685/3987/9748/55920/5786/9475/2039/2017/79834/7094/23499/7791/3204/56477/10018/7205/3675/302/4771/9270/55612/5728/5747/2932/94/5796/71","Up","BP","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0009062","fatty acid catabolic process",74,-0.52155182194148,-2.31135375867835,2.97219573183295e-07,2.62185606471902e-05,2.13811706397479e-05,1438,"tags=50%, list=21%, signal=40%","5095/83667/2110/37/1892/390916/10994/1376/5826/26063/1666/3033/5465/219743/2109/1374/80724/56898/283927/549/1962/2166/1891/5264/10005/171586/5467/5191/66002/51/35/10449/38/5106/1384/2168/5105","Down","BP","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:2000145","regulation of cell motility",399,0.406688416038707,1.62919152538527,3.39151741820048e-07,2.92942316997067e-05,2.38893726913595e-05,1809,"tags=39%, list=26%, signal=31%","50506/405753/301/6368/7076/972/3673/91663/3655/2152/397/6282/3909/1265/5912/5286/4680/3918/7414/5530/3309/3091/975/80149/51742/659/6774/5880/9982/8543/1021/6662/7494/7422/8754/8751/1839/11057/5629/79647/8065/60672/182/394/5291/54453/6093/811/9043/5154/472/2549/6868/7026/23075/6385/23560/5295/79890/29984/3688/3685/9087/80005/9748/55466/6386/1992/6648/55920/998/1956/9475/23598/10059/5586/2048/10253/57509/7082/6667/1512/65125/6484/63940/2752/650/2039/58191/2526/2195/10512/6789/79834/94241/10672/7262/9439/8428/4000/23499/11151/25932/153769/23613/55749/1843/64065/221178/10221/3204/56477/306/7205/3480/3675/4204/3643/81/1647/130399/64147/3912/4771/25836/8519/5606/26060/114882/9270/102/11235/6239/55612/999/6364/8473/10509/5728/286077/8660/3312/5747/208/388/5578/2771/1969/2650/5641/2932/375056/79685/1906/94","Up","BP","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0002495","antigen processing and presentation of peptide antigen via MHC class II",16,0.843093403117575,2.18552856095013,3.61204495548001e-07,3.05498863418213e-05,2.49133559118313e-05,114,"tags=44%, list=2%, signal=43%","3113/3115/3122/972/3108/3127/3123","Up","BP","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0050870","positive regulation of T cell activation",102,0.548757780111911,1.99444464279309,3.68426029206721e-07,3.05498863418213e-05,2.49133559118313e-05,635,"tags=26%, list=9%, signal=24%","3113/301/3115/3122/972/3956/3108/1604/3127/3123/5530/8915/975/10808/1948/3572/7494/5781/6595/8651/4860/3133/3606/10892/6599/22890/6541","Up","BP","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0005539","glycosaminoglycan binding",48,0.672028113225763,2.16904115471192,1.04067335971703e-07,6.07785839697819e-05,5.03289326907668e-05,518,"tags=31%, list=7%, signal=29%","83998/6288/6368/5968/5967/960/1755/3918/375790/6649/9982/7422/1839/2799/51144","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0023026","MHC class II protein complex binding",16,0.865653710245756,2.26882098521645,1.47342021744926e-07,6.07785839697819e-05,5.03289326907668e-05,303,"tags=62%, list=4%, signal=60%","3113/3115/3122/972/3108/3127/3320/3123/975/3326","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0023023","MHC protein complex binding",18,0.838886343571782,2.26334257103411,2.85070112005422e-07,7.83942808014909e-05,6.49159658566732e-05,303,"tags=56%, list=4%, signal=53%","3113/3115/3122/972/3108/3127/3320/3123/975/3326","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0003823","antigen binding",19,0.796986914260324,2.16653096215821,2.99694398846708e-06,0.000618119697621335,0.000511846486451351,114,"tags=37%, list=2%, signal=36%","100423062/3113/3115/3122/3108/3127/3123","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0050839","cell adhesion molecule binding",309,0.406455422174491,1.62077291224468,8.45271949017031e-06,0.0013946987158781,0.00115490841034116,1960,"tags=40%, list=28%, signal=30%","301/6286/3673/10562/23022/3655/6282/1265/26058/6772/3303/829/7414/3309/5062/975/659/29766/2194/8826/3337/5781/8754/27020/8751/3326/1832/9685/9689/79026/10938/3694/87/56829/811/5339/8727/3691/6868/23075/1499/27044/8615/3688/3685/9748/6386/7430/5318/6711/1956/5789/9208/5586/831/54869/7082/1829/667/23164/5034/9052/2017/2801/7534/7094/10226/8607/26136/7112/10890/8428/23499/3054/1656/5315/2810/6520/7531/1824/4179/2011/26135/1982/3069/55357/11135/3675/9531/7103/81/302/1983/310/8496/4771/10190/56061/54505/4430/5052/9270/102/55612/999/79180/5214/3312/5747/23607/1968/392/5578/1969/3417/83939/51474/9101/3190/54874/55971/9414/55082/3964/23042","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0030547","signaling receptor inhibitor activity",10,-0.852206160089226,-2.23399165875752,2.48997069279733e-05,0.0032258818436112,0.00267125654418331,253,"tags=40%, list=4%, signal=39%","100463489/100463486/100462983/100463488","Down","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0008028","monocarboxylic acid transmembrane transporter activity",23,-0.674852686831351,-2.23355767584311,2.82829608220806e-05,0.0032258818436112,0.00267125654418331,1199,"tags=61%, list=17%, signal=51%","6535/5826/25874/9121/65010/634/9123/2171/220963/6566/9429/123264/2168/200931","Down","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0003756","protein disulfide isomerase activity",13,0.820957703815616,2.02343818127069,3.9150420571438e-05,0.0032258818436112,0.00267125654418331,956,"tags=77%, list=14%, signal=67%","54495/5768/9601/79174/2923/10130/78987/10026/5034/10954","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0016864","intramolecular oxidoreductase activity, transposing S-S bonds",13,0.820957703815616,2.02343818127069,3.9150420571438e-05,0.0032258818436112,0.00267125654418331,956,"tags=77%, list=14%, signal=67%","54495/5768/9601/79174/2923/10130/78987/10026/5034/10954","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0045296","cadherin binding",243,0.413208267461174,1.62707978454678,4.12850166146118e-05,0.0032258818436112,0.00267125654418331,2115,"tags=42%, list=30%, signal=30%","301/6286/10562/3655/6282/1265/26058/6772/3303/829/7414/3309/5062/659/29766/2194/8826/3337/5781/3326/9685/9689/79026/10938/56829/5339/8727/23075/1499/27044/8615/3688/9748/7430/5318/6711/1956/9208/5586/831/54869/7082/23164/9052/2017/2801/7534/7094/10226/8607/26136/7112/10890/8428/23499/3054/1656/5315/2810/6520/7531/4179/2011/26135/1982/3069/55357/11135/9531/302/1983/8496/10190/56061/54505/4430/5052/999/79180/5214/3312/23607/1968/392/1969/3417/83939/51474/9101/3190/54874/55971/9414/55082/23042/10006/29789/5861/10611/7529/10694/10848","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0004857","enzyme inhibitor activity",171,0.446564476924507,1.71000162904385,4.3011757914816e-05,0.0032258818436112,0.00267125654418331,1447,"tags=33%, list=21%, signal=27%","301/5266/7076/5265/11005/308/27290/5268/6059/9097/83666/5611/6690/4660/9021/3309/332/8826/57448/25998/8651/6418/81611/23197/7184/9188/5573/23141/151636/55210/6590/9232/1992/51422/2634/10776/831/10253/10406/51232/307/7532/5514/23523/153769/2810/6167/5269/56882/10221/5576/306/4659/302/55003/51527","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0042605","peptide antigen binding",16,0.778747988979473,2.04104685127513,6.63043380345213e-05,0.00455842323987334,0.00377469433196529,406,"tags=44%, list=6%, signal=41%","3113/3115/3122/3108/3127/3123/3133","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0003729","mRNA binding",221,0.421770583219503,1.64598843672834,8.84378427248202e-05,0.00561240155753666,0.00464746234238124,2156,"tags=45%, list=31%, signal=32%","9908/3320/22950/149041/80149/80315/10492/113251/124540/9728/9698/9188/26354/3192/811/4076/8087/8932/6590/5814/4691/91746/8761/10236/2107/7175/84248/10189/22794/8661/9991/51585/23435/1981/170506/1479/84294/79009/10521/51362/51441/23451/1655/8672/55095/7157/27067/1656/5315/10657/6428/7247/26135/1982/3069/5073/7298/10128/11171/80004/23543/220988/4204/3609/1719/3184/10659/27332/3183/5725/10146/23185/8894/6434/678/6741/58517/3658/6426/54845/7072/26986/677/83939/3190/55692/1977/1973/9716/4670/9683/10181/6780/65110/48/57187/6625/22948/1994/1654","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0016782","transferase activity, transferring sulphur-containing groups",19,-0.682396464370596,-2.16057340541706,0.000127597288840896,0.0075191259495528,0.00622636394419109,964,"tags=58%, list=14%, signal=50%","7263/9054/100131187/6783/23302/51654/4357/6296/6817/9514/6799","Down","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0008201","heparin binding",33,0.638760725253615,1.9406266720057,0.000157608068337511,0.00866844375856308,0.00717807974393294,518,"tags=27%, list=7%, signal=25%","83998/6288/6368/3918/6649/9982/7422/1839/51144","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0015267","channel activity",96,-0.368905918709623,-1.71799626073313,0.000212188959332512,0.00997056003063141,0.00825632339378601,880,"tags=32%, list=13%, signal=29%","255231/2281/599/22802/55129/54795/338440/84286/2705/93129/7439/26133/79073/364/3760/5348/1259/1179/140738/140803/5025/5349/51458/1181/266675/6338/2823/8645/347741/92736/343","Down","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0022803","passive transmembrane transporter activity",96,-0.368905918709623,-1.71799626073313,0.000212188959332512,0.00997056003063141,0.00825632339378601,880,"tags=32%, list=13%, signal=29%","255231/2281/599/22802/55129/54795/338440/84286/2705/93129/7439/26133/79073/364/3760/5348/1259/1179/140738/140803/5025/5349/51458/1181/266675/6338/2823/8645/347741/92736/343","Down","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0030246","carbohydrate binding",96,0.480214094600239,1.73925492260311,0.000217539491577413,0.00997056003063141,0.00825632339378601,577,"tags=21%, list=8%, signal=19%","83998/5968/5967/3122/3956/229/11227/3123/3998/6652/2589/821/51809/124220/3099/811/5836/2591/10447/56261","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0140375","immune receptor activity",27,0.650394835035213,1.90211601609392,0.000253689704447059,0.0110154740088854,0.00912158549507707,250,"tags=26%, list=4%, signal=25%","3113/3122/972/960/2152/3123/3572","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0005509","calcium ion binding",182,0.421778084060757,1.62011319866281,0.000324790341524855,0.012191733786883,0.0100956111358049,1491,"tags=36%, list=21%, signal=29%","50506/301/6280/6286/5320/308/26509/54947/6282/7171/444/4925/813/5530/3309/375790/388743/821/8826/3949/6275/5954/10905/158158/182/7184/10938/87/811/79174/8996/23075/2591/3688/5332/27032/1069/78987/90411/1829/667/80267/307/2195/5359/26035/11328/140465/4853/23499/663/79056/7163/7086/1824/10165/306/4121/7178/81/302/57088/310/55600/488/5532","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0061134","peptidase regulator activity",75,0.503177249567322,1.76067148679254,0.000331119835103657,0.012191733786883,0.0100956111358049,1245,"tags=39%, list=18%, signal=32%","5266/7076/5265/11005/27290/5268/9097/6690/489/23198/332/834/57448/10892/6590/9232/1992/2634/9475/10010/831/1512/10406/51232/3329/10213/1762/5269/7415","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0008514","organic anion transmembrane transporter activity",85,-0.398240689288722,-1.79154566316482,0.000337565724084179,0.012191733786883,0.0100956111358049,480,"tags=24%, list=7%, signal=22%","7439/291/9123/292/2171/220963/6519/256987/283375/6566/94097/6573/266675/9429/123264/1811/1836/2168/200931/5243","Down","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0050840","extracellular matrix binding",19,0.713838650815487,1.94050054185939,0.000339890760119163,0.012191733786883,0.0100956111358049,582,"tags=53%, list=8%, signal=48%","3956/3673/3655/64856/375790/7422/8754/5430/3688/3685","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0140677","molecular function activator activity",394,0.358590363614672,1.44749378931918,0.000392361064926989,0.0134874116068652,0.0111685232955095,1394,"tags=29%, list=20%, signal=25%","6368/2919/5967/7076/5996/3956/2921/7031/54206/397/3303/11080/4660/3091/5921/8915/5062/54431/489/23198/8826/3337/834/3572/7422/23092/6275/1839/3326/22930/891/182/5527/394/894/54453/378/57584/3606/3725/133/10892/5154/64786/4076/3301/1890/7873/5295/79890/9232/8837/7334/10447/6904/5981/685/80005/9612/51422/55255/1956/9475/10010/10059/10253/10135/5903/51192/1512/65125/23512/9052/51291/650/57568/10637/58191/2665/9644/23637/140609/10512/6789/3329/25782/80155/6001/3159/7157/663/2776/4683/142/9135/10213/60485/1762/65979/10531/9175/2011/7415/253959/56477/55357/5604/4258/23216/3643/9743/57186/5529/1983","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0015036","disulfide oxidoreductase activity",28,0.64385176140067,1.9002229954375,0.00057398110598466,0.0180528260041831,0.0149490067964464,956,"tags=39%, list=14%, signal=34%","54495/54431/5768/9601/7296/2923/2745/2936/10130/5034/10954","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0052689","carboxylic ester hydrolase activity",48,-0.445643630957689,-1.82289855751952,0.000597281826206736,0.0180528260041831,0.0149490067964464,551,"tags=25%, list=8%, signal=23%","51651/10005/171586/80755/43/10965/8824/1119/374569/670/760/759","Down","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0005178","integrin binding",53,0.533639506974079,1.75798165084805,0.000610839172998383,0.0180528260041831,0.0149490067964464,1753,"tags=49%, list=25%, signal=37%","3673/3655/975/8754/8751/3694/87/811/3691/6868/3688/3685/1956/667/5034/7094/3675/7103/81/310/4771/9270/102/55612/5747/5578","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0015106","bicarbonate transmembrane transporter activity",12,-0.762470367809154,-2.12908478511887,0.000612701973475305,0.0180528260041831,0.0149490067964464,480,"tags=50%, list=7%, signal=47%","65010/7439/283375/266675/1811/1836","Down","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0048306","calcium-dependent protein binding",34,0.602244676216309,1.8388650497792,0.00071965756599573,0.0198428468496489,0.01643126967199,329,"tags=21%, list=5%, signal=20%","301/6280/6286/6282/1755/6275/22872","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0140678","molecular function inhibitor activity",237,0.387666339793471,1.52330397358431,0.000721558067259961,0.0198428468496489,0.01643126967199,1298,"tags=28%, list=19%, signal=23%","301/5266/5967/7076/5265/11005/308/27290/5268/6059/2040/3303/9097/83666/5611/6690/4660/9021/3309/5921/332/8826/3337/57448/25998/3326/8651/6418/81611/23197/100316868/4781/7184/9188/5573/23141/151636/55210/6590/9232/1992/51422/9221/2634/10010/10776/831/10253/55646/6872/10406/51232/307/7532/5514/23523/153769/10657/2810/7531/6167/5269/56882/10221/5576/306","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:1901681","sulfur compound binding",84,0.481880388462883,1.71865558547541,0.000802850105753092,0.0212676628097609,0.0176111172740477,518,"tags=18%, list=7%, signal=17%","83998/6288/6368/3673/1755/64746/3918/375790/6649/9982/7422/1839/2799/24140/51144","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0004866","endopeptidase inhibitor activity",41,0.568372874702596,1.79395511795484,0.000838187705282222,0.0212676628097609,0.0176111172740477,925,"tags=41%, list=13%, signal=36%","5266/7076/5265/11005/27290/5268/9097/6690/332/57448/6590/9232/1992/2634/831/10406/51232","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0008083","growth factor activity",31,0.609794250418316,1.82946419307027,0.000850706512390437,0.0212676628097609,0.0176111172740477,930,"tags=42%, list=13%, signal=37%","2919/5967/7076/7031/7422/1839/182/5154/1890/7873/685/650/10637","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0030414","peptidase inhibitor activity",42,0.563607384855298,1.78131118520332,0.000965359128983857,0.0234241553356377,0.0193968444182825,925,"tags=40%, list=13%, signal=35%","5266/7076/5265/11005/27290/5268/9097/6690/332/57448/6590/9232/1992/2634/831/10406/51232","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0005102","signaling receptor binding",446,0.343883430446952,1.39522180856203,0.00102885654094917,0.0242516184652304,0.0200820419571732,1488,"tags=29%, list=21%, signal=24%","6288/301/6368/6280/2919/5967/7076/3122/3040/972/3956/3673/2921/7031/3655/1943/3909/6772/3303/3320/3123/9021/5921/975/6774/4585/1948/2717/3572/7422/5781/8754/3716/6275/27020/83737/8751/1839/8651/10551/891/182/1729/7184/378/3133/3694/8204/87/3606/133/811/5154/3301/3691/6259/9053/1890/8996/7873/6868/1499/5295/55737/8837/3688/10447/3685/57561/23032/685/9612/6386/79139/998/1956/5789/10776/2048/10135/54869/51192/667/5034/4905/6892/650/116844/2039/10637/58191/55681/5329/5359/10512/55023/2773/7094/10672/1857/10140/3159/7532/7157/2776/9135/10959/7525/7415/1213/56477/11171/7410/7205/3480/3675/79039/3643/1855/7103/81/2734/81573/57088/51726/965/310/3068/4771","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0044183","protein folding chaperone",45,0.548957753378659,1.7554815503694,0.00117739275574372,0.0269819173191269,0.0223429210081191,523,"tags=27%, list=7%, signal=25%","972/3310/3303/3320/3309/10808/3337/3326/81611/7184/811/3308","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0170055","lipid transmembrane transporter activity",18,-0.641947194438979,-1.9886689282876,0.00124480288127995,0.0277557399204314,0.0229837004253397,644,"tags=39%, list=9%, signal=35%","634/2171/9619/5950/123264/2168/200931","Down","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0140104","molecular carrier activity",141,0.414195684302107,1.55502934892325,0.00136309395243518,0.0284468695486408,0.0235560042578219,2044,"tags=40%, list=29%, signal=29%","3043/3040/3309/144108/60625/57674/81611/9188/7514/811/57062/3838/4673/3840/8886/285381/1108/546/55636/170506/4905/79009/10521/80205/1655/8607/93380/1656/7415/3842/23347/79039/1659/9531/57680/5830/10146/54505/3843/3837/9557/4172/9879/165545/3312/55661/3839/475/11137/8021/11056/1973/9716/1105/1665/10730","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0016209","antioxidant activity",40,0.549430066774856,1.72384014113867,0.00137495169455429,0.0284468695486408,0.0235560042578219,709,"tags=25%, list=10%, signal=23%","50506/3043/6280/3040/6649/2877/10549/7296/6648/2936","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0061135","endopeptidase regulator activity",55,0.519719185957028,1.72564292774985,0.0013792421599341,0.0284468695486408,0.0235560042578219,1214,"tags=40%, list=17%, signal=33%","5266/7076/5265/11005/27290/5268/9097/6690/332/57448/10892/6590/9232/1992/2634/9475/831/10406/51232/3329/10213/5269","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0016829","lyase activity",101,-0.338791786133636,-1.60488398660746,0.00156706324177022,0.0310433755705993,0.0257060934549524,789,"tags=24%, list=11%, signal=21%","79661/51071/1644/549/1491/2805/1962/23761/112/766/111/2271/2948/210/3155/646625/5106/8879/875/10873/5105/760/762/759","Down","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0016684","oxidoreductase activity, acting on peroxide as acceptor",27,0.608661944201069,1.78006584629325,0.00159105726922396,0.0310433755705993,0.0257060934549524,422,"tags=22%, list=6%, signal=21%","50506/3043/3040/2877/10549/7296","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0051787","misfolded protein binding",13,0.744016964753585,1.8338001178361,0.00161801836307366,0.0310433755705993,0.0257060934549524,330,"tags=46%, list=5%, signal=44%","3303/5611/3309/54431/4189/23753","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0042277","peptide binding",95,0.444286117163737,1.60640595567435,0.00189016949913696,0.0346932454364476,0.0287284418350935,902,"tags=23%, list=13%, signal=20%","3113/3115/3122/972/3673/3108/11015/3127/3123/3949/3326/64167/441478/3133/3416/811/3838/3840/2048/4012/163/6892","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0022857","transmembrane transporter activity",367,-0.240542392609151,-1.38425162310715,0.00190679373873814,0.0346932454364476,0.0287284418350935,487,"tags=13%, list=7%, signal=13%","93129/7439/26133/291/368/57380/79073/9123/292/2171/364/220963/6519/3760/9619/256987/5348/1259/6548/283375/55532/1179/5950/6566/94097/6574/6573/140738/140803/5025/10050/5349/51458/1181/788/266675/9429/6338/2823/123264/1811/1836/2168/8645/200931/5243/347741/92736/343","Down","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0017111","ribonucleoside triphosphate phosphatase activity",333,0.356854917582927,1.42874065837262,0.0019344112606989,0.0346932454364476,0.0287284418350935,2578,"tags=51%, list=37%, signal=34%","5996/3310/397/6059/2635/5912/3303/3320/3309/5921/489/5880/8467/55207/60625/3326/158158/394/57674/55669/7184/378/9188/5873/55210/23200/27030/57062/23560/10847/5981/5899/2935/998/63971/2634/8886/27032/10059/1108/57403/23137/84896/546/55636/11194/23400/170506/4905/8243/79009/10521/523/9669/1778/80205/26164/64222/2773/1655/3329/10672/8607/10890/6001/285282/79572/9914/26225/51062/2776/23095/1656/23120/25923/55605/7415/390/23347/79039/1659/7280/55720/5706/57680/51552/5000/11321/64147/5908/488/10636/10146/203068/127829/54505/9557/4172/7520/54509/9364/5868/9879/165545/10124/3312/4976/5704/55661/1968/388/2771/60/9583/22931/10376/10576/400/11021/29889/11056/1973/56681/9716/10767/1105/29789/90990/2643/9567/1665/10730/5861/113220/403/10694/23303/22948/1654/55614/6890/51128/5862/9371/387/56897/5702/4218/5911/7919/22907/10212/27348/908/2794/9525/4528/51182/23/83752/54707/85476/387496/4893/22985/10131/81876/55794/10111/8766","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0015276","ligand-gated monoatomic ion channel activity",26,-0.537913187564238,-1.84634026517085,0.00201476286587894,0.0353655183904282,0.0292851310180388,1043,"tags=54%, list=15%, signal=46%","55362/255231/2281/22802/55129/54795/338440/7439/3760/1259/1179/5025/266675/6338","Down","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0140657","ATP-dependent activity",269,0.360902860893934,1.43209519234295,0.00214395652107853,0.0358749331569921,0.0297069621931584,2571,"tags=50%, list=37%, signal=33%","3310/6059/3303/3320/3309/2181/55236/10808/489/8467/6595/60625/3326/57674/535/7184/55754/9188/23064/55210/23200/27030/3308/57062/10847/79876/2186/5981/4646/63971/4651/8886/27032/57169/1108/23137/84896/546/55636/11194/23400/170506/4905/8243/79009/10521/523/1778/80205/64222/1655/3329/9931/7155/8607/79572/9914/526/7157/23095/1656/23120/1781/55605/7415/5884/4648/23347/79039/1659/23405/5706/57680/5000/11321/51382/64147/488/23545/10146/54505/481/4430/9557/4172/7520/9879/165545/3312/5704/55661/60/10576/161291/11056/10525/9039/1973/9716/1105/29789/90990/1665/10730/10054/10312/113220/10694/23303/22948/1654/55614/6890/5928/9371/56897/5702/7919/22907/4641/10212/27348/908/55930/9525/51182/23/83752/9804/22985/10131/55794/528/10111","Up","MF","Enterocytes_BEST4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
